ORDERNUMBER,quantity,priceperunit,SALES,ORDERDATE,PRODUCTLINE,itemid,CUSTOMERNAME,PHONE,address,CustomerID
10236,36,83.03,2989.08,4/3/2004 0:00,Motorcycles,2000,Motor Mint Distributors Inc.,0315-5559857,11328 Douglas Av.,46
10250,32,83.03,2656.96,5/11/2004 0:00,Motorcycles,2000,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10263,37,83.03,3072.11,6/28/2004 0:00,Motorcycles,2000,Gift Depot Inc.,0303-5552570,25593 South Bay Ln.,14
10275,30,83.03,2490.9,7/23/2004 0:00,Motorcycles,2000,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10285,39,83.03,3238.17,8/27/2004 0:00,Motorcycles,2000,Marta's Replicas Co.,0317-5558555,39323 Spinnaker Dr.,16
10297,32,83.03,2656.96,9/16/2004 0:00,Motorcycles,2000,"Clover Collections, Co.",0331-8621555,25 Maiden Lane,76
10308,47,83.03,3902.41,10/15/2004 0:00,Motorcycles,2000,Mini Classics,0314-5554562,3758 North Pendale Street,48
10318,26,83.03,2158.78,11/2/2004 0:00,Motorcycles,2000,Diecast Classics Inc.,0315-5551555,7586 Pompton St.,19
10329,37,83.03,3072.11,11/15/2004 0:00,Motorcycles,2000,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10340,55,83.03,4566.65,11/24/2004 0:00,Motorcycles,2000,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10363,21,83.03,1743.63,1/6/2005 0:00,Motorcycles,2000,Suominen Souveniers,0389-8045555,"Software Engineering Center, SEC Oy",74
10375,23,83.03,1909.69,2/3/2005 0:00,Motorcycles,2000,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10389,49,83.03,4068.47,3/3/2005 0:00,Motorcycles,2000,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10402,59,83.03,4898.77,4/7/2005 0:00,Motorcycles,2000,Auto Canal Petit,0300-0000000,"25, rue Lauriston",10
10416,32,83.03,2656.96,5/10/2005 0:00,Motorcycles,2000,L'ordine Souveniers,0352-2556555,Strada Provinciale 124,71
10105,43,100,4300,2/11/2003 0:00,Ships,2011,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10117,41,100,4100,4/16/2003 0:00,Ships,2011,"Dragon Souveniers, Ltd.",0300-0000000,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",27
10129,45,100,4500,6/12/2003 0:00,Ships,2011,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10142,33,100,3300,8/8/2003 0:00,Ships,2011,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10153,40,100,4000,9/28/2003 0:00,Ships,2011,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10167,33,100,3300,10/23/2003 0:00,Ships,2011,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10177,50,100,5000,11/7/2003 0:00,Ships,2011,CAF Imports,0391-3728555,"Merchants House, 27-30 Merchant's Quay",77
10185,30,100,3000,11/14/2003 0:00,Ships,2011,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10197,41,100,4100,11/26/2003 0:00,Ships,2011,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10208,35,100,3500,1/2/2004 0:00,Ships,2011,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10221,49,100,4900,2/18/2004 0:00,Ships,2011,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10232,46,100,4600,3/20/2004 0:00,Ships,2011,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10248,48,100,4800,5/7/2004 0:00,Ships,2011,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10261,36,100,3600,6/17/2004 0:00,Ships,2011,Quebec Home Shopping Network,0314-5558054,43 rue St. Laurent,44
10273,22,100,2200,7/21/2004 0:00,Ships,2011,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10283,42,100,4200,8/20/2004 0:00,Ships,2011,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10293,21,100,2100,9/9/2004 0:00,Ships,2011,Amica Models & Co.,0311-4988555,Via Monte Bianco 34,37
10306,29,100,2900,10/14/2004 0:00,Ships,2011,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10315,35,100,3500,10/29/2004 0:00,Ships,2011,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10326,41,100,4100,11/9/2004 0:00,Ships,2011,"Volvo Model Replicas, Co",0392-1123555,Berguvsvgen  8,25
10337,29,100,2900,11/21/2004 0:00,Ships,2011,Classic Legends Inc.,0312-5558493,5905 Pompton St.,28
10350,34,100,3400,12/2/2004 0:00,Ships,2011,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10372,37,100,3700,1/26/2005 0:00,Ships,2011,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10384,28,100,2800,2/23/2005 0:00,Ships,2011,Corporate Gift Ideas Co.,0350-5551386,7734 Strong St.,5
10396,49,100,4900,3/23/2005 0:00,Ships,2011,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10414,23,100,2300,5/6/2005 0:00,Ships,2011,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10101,46,53.76,2472.96,1/9/2003 0:00,Vintage Cars,2022,"Blauer See Auto, Co.",0369-6690255,Lyonerstr. 34,73
10110,39,53.76,2096.64,3/18/2003 0:00,Vintage Cars,2022,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10124,22,53.76,1182.72,5/21/2003 0:00,Vintage Cars,2022,Signal Gift Stores,0302-5551838,8489 Strong St.,85
10149,49,53.76,2634.24,9/12/2003 0:00,Vintage Cars,2022,Signal Collectibles Ltd.,0315-5554312,2793 Furth Circle,83
10162,43,53.76,2311.68,10/18/2003 0:00,Vintage Cars,2022,Corporate Gift Ideas Co.,0350-5551386,7734 Strong St.,5
10173,27,53.76,1451.52,11/5/2003 0:00,Vintage Cars,2022,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10182,31,53.76,1666.56,11/12/2003 0:00,Vintage Cars,2022,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10193,20,53.76,1075.2,11/21/2003 0:00,Vintage Cars,2022,"Australian Collectables, Ltd",0393-8446555,7 Allen Street,88
10205,24,53.76,1290.24,12/3/2003 0:00,Vintage Cars,2022,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10214,49,53.76,2634.24,1/26/2004 0:00,Vintage Cars,2022,"Corrida Auto Replicas, Ltd",0300-0000000,"C/ Araquil, 67",26
10227,24,53.76,1290.24,3/2/2004 0:00,Vintage Cars,2022,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10244,39,53.76,2096.64,4/29/2004 0:00,Vintage Cars,2022,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10255,37,53.76,1989.12,6/4/2004 0:00,Vintage Cars,2022,Mini Caravy,0300-0000000,"24, place Kluber",84
10280,45,53.76,2419.2,8/17/2004 0:00,Vintage Cars,2022,Amica Models & Co.,0311-4988555,Via Monte Bianco 34,37
10289,45,53.76,2419.2,9/3/2004 0:00,Vintage Cars,2022,Herkku Gifts,0372-2673215,"Drammen 121, PR 744 Sentrum",8
10304,44,53.76,2365.44,10/11/2004 0:00,Vintage Cars,2022,Auto Assoc. & Cie.,0300-0000000,"67, avenue de l'Europe",39
10312,23,53.76,1236.48,10/21/2004 0:00,Vintage Cars,2022,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10322,30,53.76,1612.8,11/4/2004 0:00,Vintage Cars,2022,Online Diecast Creations Co.,0303-5558647,2304 Long Airport Avenue,41
10332,26,53.76,1397.76,11/17/2004 0:00,Vintage Cars,2022,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10345,43,53.76,2311.68,11/25/2004 0:00,Vintage Cars,2022,Atelier graphique,0300-0000000,"54, rue Royale",47
10356,26,53.76,1397.76,12/9/2004 0:00,Vintage Cars,2022,Lyon Souveniers,0314-6627555,27 rue du Colonel Pierre Avia,3
10367,28,53.76,1505.28,1/12/2005 0:00,Vintage Cars,2022,Toys4GrownUps.com,0326-5557265,78934 Hillside Dr.,4
10380,27,53.76,1451.52,2/16/2005 0:00,Vintage Cars,2022,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10391,24,53.76,1290.24,3/9/2005 0:00,Vintage Cars,2022,"Anna's Decorations, Ltd",0329-9368555,201 Miller Street,43
10421,40,53.76,2150.4,5/29/2005 0:00,Vintage Cars,2022,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10103,36,100,3600,1/29/2003 0:00,Trucks and Buses,2300,Baane Mini Imports,0300-0000000,Erling Skakkes gate 78,18
10114,21,100,2100,4/1/2003 0:00,Trucks and Buses,2300,"La Corne D'abondance, Co.",0300-0000000,"265, boulevard Charonne",63
10126,27,100,2700,5/28/2003 0:00,Trucks and Buses,2300,"Corrida Auto Replicas, Ltd",0300-0000000,"C/ Araquil, 67",26
10140,47,100,4700,7/24/2003 0:00,Trucks and Buses,2300,Technics Stores Inc.,0350-5556809,9408 Furth Circle,6
10151,42,100,4200,9/21/2003 0:00,Trucks and Buses,2300,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10165,32,100,3200,10/22/2003 0:00,Trucks and Buses,2300,"Dragon Souveniers, Ltd.",0300-0000000,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",27
10175,28,100,2800,11/6/2003 0:00,Trucks and Buses,2300,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10184,24,100,2400,11/14/2003 0:00,Trucks and Buses,2300,"Iberia Gift Imports, Corp.",0300-0000000,"C/ Romero, 33",82
10194,49,100,4900,11/25/2003 0:00,Trucks and Buses,2300,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10207,46,100,4600,12/9/2003 0:00,Trucks and Buses,2300,Diecast Collectables,0317-5552555,6251 Ingle Ln.,65
10217,28,100,2800,2/4/2004 0:00,Trucks and Buses,2300,Handji Gifts& Co,0300-0000000,Village Close - 106 Linden Road Sandown,66
10229,48,100,4800,3/11/2004 0:00,Trucks and Buses,2300,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10246,29,100,2900,5/5/2004 0:00,Trucks and Buses,2300,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10259,47,100,4700,6/15/2004 0:00,Trucks and Buses,2300,Handji Gifts& Co,0300-0000000,Village Close - 106 Linden Road Sandown,66
10271,43,100,4300,7/20/2004 0:00,Trucks and Buses,2300,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10281,25,100,2500,8/19/2004 0:00,Trucks and Buses,2300,Diecast Classics Inc.,0315-5551555,7586 Pompton St.,19
10291,48,100,4800,9/8/2004 0:00,Trucks and Buses,2300,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10305,24,100,2400,10/13/2004 0:00,Trucks and Buses,2300,Marta's Replicas Co.,0317-5558555,39323 Spinnaker Dr.,16
10313,42,100,4200,10/22/2004 0:00,Trucks and Buses,2300,Canadian Gift Exchange Network,0304-5553392,1900 Oak St.,32
10324,31,100,3100,11/5/2004 0:00,Trucks and Buses,2300,Vitachrome Inc.,0312-5551500,2678 Kingston Rd.,12
10334,42,100,4200,11/19/2004 0:00,Trucks and Buses,2300,"Volvo Model Replicas, Co",0392-1123555,Berguvsvgen  8,25
10348,37,100,3700,11/1/2004 0:00,Trucks and Buses,2300,"Corrida Auto Replicas, Ltd",0300-0000000,"C/ Araquil, 67",26
10358,41,100,4100,12/10/2004 0:00,Trucks and Buses,2300,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10371,20,100,2000,1/23/2005 0:00,Trucks and Buses,2300,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10382,20,100,2000,2/17/2005 0:00,Trucks and Buses,2300,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10412,70,100,7000,5/3/2005 0:00,Trucks and Buses,2300,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10425,49,100,4900,5/31/2005 0:00,Trucks and Buses,2300,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10108,35,58.87,2060.45,3/3/2003 0:00,Motorcycles,2360,Cruz & Sons Co.,0332-5553587,15 McCallum Street - NatWest Center #13-03,67
10121,32,58.87,1883.84,5/7/2003 0:00,Motorcycles,2360,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10135,29,58.87,1707.23,7/2/2003 0:00,Motorcycles,2360,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10145,27,58.87,1589.49,8/25/2003 0:00,Motorcycles,2360,Toys4GrownUps.com,0326-5557265,78934 Hillside Dr.,4
10159,27,58.87,1589.49,10/10/2003 0:00,Motorcycles,2360,Corporate Gift Ideas Co.,0350-5551386,7734 Strong St.,5
10169,38,58.87,2237.06,11/4/2003 0:00,Motorcycles,2360,"Anna's Decorations, Ltd",0329-9368555,201 Miller Street,43
10180,35,58.87,2060.45,11/11/2003 0:00,Motorcycles,2360,Daedalus Designs Imports,0300-0000000,"184, chausse de Tournai",7
10190,42,58.87,2472.54,11/19/2003 0:00,Motorcycles,2360,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10211,21,58.87,1236.27,1/15/2004 0:00,Motorcycles,2360,Auto Canal Petit,0300-0000000,"25, rue Lauriston",10
10224,37,58.87,2178.19,2/21/2004 0:00,Motorcycles,2360,Daedalus Designs Imports,0300-0000000,"184, chausse de Tournai",7
10237,26,58.87,1530.62,4/5/2004 0:00,Motorcycles,2360,Vitachrome Inc.,0312-5551500,2678 Kingston Rd.,12
10252,47,58.87,2766.89,5/26/2004 0:00,Motorcycles,2360,Auto Canal Petit,0300-0000000,"25, rue Lauriston",10
10264,37,58.87,2178.19,6/30/2004 0:00,Motorcycles,2360,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10276,46,58.87,2708.02,8/2/2004 0:00,Motorcycles,2360,Online Mini Collectables,0317-5557555,7635 Spinnaker Dr.,72
10285,38,58.87,2237.06,8/27/2004 0:00,Motorcycles,2360,Marta's Replicas Co.,0317-5558555,39323 Spinnaker Dr.,16
10299,33,58.87,1942.71,9/30/2004 0:00,Motorcycles,2360,"Toys of Finland, Co.",0300-0000000,Keskuskatu 45,17
10309,24,58.87,1412.88,10/15/2004 0:00,Motorcycles,2360,Baane Mini Imports,0300-0000000,Erling Skakkes gate 78,18
10319,31,58.87,1824.97,11/3/2004 0:00,Motorcycles,2360,Microscale Inc.,0312-5551957,5290 North Pendale Street,80
10330,42,58.87,2472.54,11/16/2004 0:00,Motorcycles,2360,Cruz & Sons Co.,0332-5553587,15 McCallum Street - NatWest Center #13-03,67
10341,32,58.87,1883.84,11/24/2004 0:00,Motorcycles,2360,Salzburg Collectables,0300-0000000,Geislweg 14,20
10355,41,58.87,2413.67,12/7/2004 0:00,Motorcycles,2360,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10363,43,58.87,2531.41,1/6/2005 0:00,Motorcycles,2360,Suominen Souveniers,0389-8045555,"Software Engineering Center, SEC Oy",74
10375,20,58.87,1177.4,2/3/2005 0:00,Motorcycles,2360,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10390,35,58.87,2060.45,3/4/2005 0:00,Motorcycles,2360,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10403,27,58.87,1589.49,4/8/2005 0:00,Motorcycles,2360,"UK Collectables, Ltd.",0371-5552282,Berkeley Gardens 12  Brewery,23
10110,43,78.15,3360.45,3/18/2003 0:00,Classic Cars,2766,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10124,32,78.15,2500.8,5/21/2003 0:00,Classic Cars,2766,Signal Gift Stores,0302-5551838,8489 Strong St.,85
10148,21,78.15,1641.15,9/11/2003 0:00,Classic Cars,2766,"Anna's Decorations, Ltd",0329-9368555,201 Miller Street,43
10161,20,78.15,1563,10/17/2003 0:00,Classic Cars,2766,Heintze Collectables,0300-0000000,Smagsloget 45,79
10172,22,78.15,1719.3,11/5/2003 0:00,Classic Cars,2766,Gift Depot Inc.,0303-5552570,25593 South Bay Ln.,14
10182,36,78.15,2813.4,11/12/2003 0:00,Classic Cars,2766,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10192,46,78.15,3594.9,11/20/2003 0:00,Classic Cars,2766,Online Diecast Creations Co.,0303-5558647,2304 Long Airport Avenue,41
10204,47,78.15,3673.05,12/2/2003 0:00,Classic Cars,2766,Muscle Machine Inc,0312-5557413,4092 Furth Circle,75
10212,45,78.15,3516.75,1/16/2004 0:00,Classic Cars,2766,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10227,47,78.15,3673.05,3/2/2004 0:00,Classic Cars,2766,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10241,47,78.15,3673.05,4/13/2004 0:00,Classic Cars,2766,Mini Caravy,0300-0000000,"24, place Kluber",84
10267,38,78.15,2969.7,7/7/2004 0:00,Classic Cars,2766,Muscle Machine Inc,0312-5557413,4092 Furth Circle,75
10279,49,78.15,3829.35,8/9/2004 0:00,Classic Cars,2766,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10288,35,78.15,2735.25,9/1/2004 0:00,Classic Cars,2766,Handji Gifts& Co,0300-0000000,Village Close - 106 Linden Road Sandown,66
10302,49,78.15,3829.35,10/6/2003 0:00,Classic Cars,2766,"UK Collectables, Ltd.",0371-5552282,Berkeley Gardens 12  Brewery,23
10311,28,78.15,2188.2,10/16/2004 0:00,Classic Cars,2766,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10321,30,78.15,2344.5,11/4/2004 0:00,Classic Cars,2766,FunGiftIdeas.com,0308-5552555,1785 First Street,22
10332,39,78.15,3047.85,11/17/2004 0:00,Classic Cars,2766,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10346,25,78.15,1953.75,11/29/2004 0:00,Classic Cars,2766,Signal Gift Stores,0302-5551838,8489 Strong St.,85
10368,40,78.15,3126,1/19/2005 0:00,Classic Cars,2766,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10380,36,78.15,2813.4,2/16/2005 0:00,Classic Cars,2766,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10407,76,78.15,5939.4,4/22/2005 0:00,Classic Cars,2766,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10420,39,78.15,3047.85,5/29/2005 0:00,Classic Cars,2766,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10104,44,39.6,1742.4,1/31/2003 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10114,24,39.6,950.4,4/1/2003 0:00,Classic Cars,2840,"La Corne D'abondance, Co.",0300-0000000,"265, boulevard Charonne",63
10127,39,39.6,1544.4,6/3/2003 0:00,Classic Cars,2840,Muscle Machine Inc,0312-5557413,4092 Furth Circle,75
10141,21,39.6,831.6,8/1/2003 0:00,Classic Cars,2840,Suominen Souveniers,0389-8045555,"Software Engineering Center, SEC Oy",74
10151,30,39.6,1188,9/21/2003 0:00,Classic Cars,2840,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10165,27,39.6,1069.2,10/22/2003 0:00,Classic Cars,2840,"Dragon Souveniers, Ltd.",0300-0000000,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",27
10175,37,39.6,1465.2,11/6/2003 0:00,Classic Cars,2840,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10184,42,39.6,1663.2,11/14/2003 0:00,Classic Cars,2840,"Iberia Gift Imports, Corp.",0300-0000000,"C/ Romero, 33",82
10195,32,39.6,1267.2,11/25/2003 0:00,Classic Cars,2840,Mini Classics,0314-5554562,3758 North Pendale Street,48
10207,42,39.6,1663.2,12/9/2003 0:00,Classic Cars,2840,Diecast Collectables,0317-5552555,6251 Ingle Ln.,65
10219,21,39.6,831.6,2/10/2004 0:00,Classic Cars,2840,Signal Collectibles Ltd.,0315-5554312,2793 Furth Circle,83
10229,33,39.6,1306.8,3/11/2004 0:00,Classic Cars,2840,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10246,49,39.6,1940.4,5/5/2004 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10259,31,39.6,1227.6,6/15/2004 0:00,Classic Cars,2840,Handji Gifts& Co,0300-0000000,Village Close - 106 Linden Road Sandown,66
10271,38,39.6,1504.8,7/20/2004 0:00,Classic Cars,2840,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10281,20,39.6,792,8/19/2004 0:00,Classic Cars,2840,Diecast Classics Inc.,0315-5551555,7586 Pompton St.,19
10292,39,39.6,1544.4,9/8/2004 0:00,Classic Cars,2840,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10305,48,39.6,1900.8,10/13/2004 0:00,Classic Cars,2840,Marta's Replicas Co.,0317-5558555,39323 Spinnaker Dr.,16
10314,39,39.6,1544.4,10/22/2004 0:00,Classic Cars,2840,Heintze Collectables,0300-0000000,Smagsloget 45,79
10324,30,39.6,1188,11/5/2004 0:00,Classic Cars,2840,Vitachrome Inc.,0312-5551500,2678 Kingston Rd.,12
10335,33,39.6,1306.8,11/19/2004 0:00,Classic Cars,2840,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10349,36,39.6,1425.6,12/1/2004 0:00,Classic Cars,2840,Muscle Machine Inc,0312-5557413,4092 Furth Circle,75
10358,36,39.6,1425.6,12/10/2004 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10371,45,39.6,1782,1/23/2005 0:00,Classic Cars,2840,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10383,40,39.6,1584,2/22/2005 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10394,46,39.6,1821.6,3/15/2005 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10412,30,39.6,1188,5/3/2005 0:00,Classic Cars,2840,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10425,31,39.6,1227.6,5/31/2005 0:00,Classic Cars,2840,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10106,49,74.68,3659.32,2/17/2003 0:00,Planes,2841,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10119,41,74.68,3061.88,4/28/2003 0:00,Planes,2841,Salzburg Collectables,0300-0000000,Geislweg 14,20
10131,35,74.68,2613.8,6/16/2003 0:00,Planes,2841,Gift Ideas Corp.,0303-5554407,2440 Pompton St.,89
10143,27,74.68,2016.36,8/10/2003 0:00,Planes,2841,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10155,23,74.68,1717.64,10/6/2003 0:00,Planes,2841,"Toys of Finland, Co.",0300-0000000,Keskuskatu 45,17
10167,21,74.68,1568.28,10/23/2003 0:00,Planes,2841,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10178,34,74.68,2539.12,11/8/2003 0:00,Planes,2841,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10186,22,74.68,1642.96,11/14/2003 0:00,Planes,2841,"Double Decker Gift Stores, Ltd",0371-5557555,120 Hanover Sq.,53
10198,48,74.68,3584.64,11/27/2003 0:00,Planes,2841,Cruz & Sons Co.,0332-5553587,15 McCallum Street - NatWest Center #13-03,67
10209,43,74.68,3211.24,1/9/2004 0:00,Planes,2841,"Men 'R' US Retailers, Ltd.",0315-5554369,6047 Douglas Av.,55
10222,32,74.68,2389.76,2/19/2004 0:00,Planes,2841,Collectable Mini Designs Co.,0360-5558146,361 Furth Circle,56
10249,20,74.68,1493.6,5/8/2004 0:00,Planes,2841,Cambridge Collectables Co.,0317-5555555,4658 Baden Av.,34
10262,24,74.68,1792.32,6/24/2004 0:00,Planes,2841,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10274,40,74.68,2987.2,7/21/2004 0:00,Planes,2841,Collectables For Less Inc.,0317-5558555,7825 Douglas Av.,42
10284,30,74.68,2240.4,8/21/2004 0:00,Planes,2841,"Norway Gifts By Mail, Co.",0372-2121555,"Drammensveien 126 A, PB 744 Sentrum",86
10296,21,74.68,1568.28,9/15/2004 0:00,Planes,2841,"Bavarian Collectables Imports, Co.",0389-6108955,Hansastr. 15,90
10307,25,74.68,1867,10/14/2004 0:00,Planes,2841,"Classic Gift Ideas, Inc",0315-5554695,782 First Street,30
10316,34,74.68,2539.12,11/1/2004 0:00,Planes,2841,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10328,48,74.68,3584.64,11/12/2004 0:00,Planes,2841,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10339,55,74.68,4107.4,11/23/2004 0:00,Planes,2841,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10351,25,74.68,1867,12/3/2004 0:00,Planes,2841,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10373,38,74.68,2837.84,1/31/2005 0:00,Planes,2841,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10386,39,74.68,2912.52,3/1/2005 0:00,Planes,2841,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10398,28,74.68,2091.04,3/30/2005 0:00,Planes,2841,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10400,24,74.68,1792.32,4/1/2005 0:00,Planes,2841,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10415,21,74.68,1568.28,5/9/2005 0:00,Planes,2841,"Australian Collectables, Ltd",0393-8446555,7 Allen Street,88
